Year,State,Award Amount
2006,PA,39272
2006,PA,463800
2006,PA,531704
2006,PA,335741
2006,PA,83868
2006,PA,153627
2006,PA,109776
2006,PA,100000
2006,PA,241902
2006,PA,164509
2006,PA,112907
2006,PA,234393
2006,PA,87178
2006,PA,48672
2006,PA,242200
2006,PA,61765
2006,PA,91260
2006,PA,422757
2006,PA,222356
2006,PA,160512
2006,PA,340519
2006,PA,458000
2006,PA,57015
2006,PA,681735
2006,PA,544930
2006,PA,664632
2006,PA,860438
2006,PA,318101
2006,PA,504521
2006,PA,407084
2006,PA,41342
2006,PA,69999
2006,PA,237277
2006,PA,110408
2006,PA,320544
2006,PA,99984
2006,PA,80905
2006,PA,90404
2006,PA,160407
2006,PA,175920
2006,PA,108796
2006,PA,219108
2006,PA,263542
2006,PA,93698
2006,PA,95500
2006,PA,431928
2006,PA,72887
2006,PA,84067
2006,PA,454418
2006,PA,71670
2006,PA,80631
2006,PA,81958
2006,PA,96199
2006,PA,513285
2006,PA,171483
2006,PA,132326
2006,PA,168226
2006,PA,199920
2006,PA,55597
2006,PA,248609
2006,PA,164412
2006,PA,92400
2006,PA,786240
2006,PA,175561
2006,PA,107609
2006,PA,93600
2006,PA,364946
2006,PA,68599
2006,PA,451654
2006,PA,252000
2006,PA,112164
2006,PA,163807
2006,PA,136140
2006,PA,359400
2006,PA,146907
2006,PA,136133
2006,PA,112440
2006,PA,133923
2006,PA,233219
2006,PA,468015
2006,PA,136578
2006,PA,187474
2006,PA,107318
2006,PA,26199
2006,PA,674500
2006,PA,87666
2006,PA,396995
2006,PA,44982
2006,PA,239400
2006,PA,92209
2006,PA,91280
2006,PA,116539
2006,PA,173158
2006,PA,131408
2006,PA,437578
2006,PA,181692
2006,PA,900961
2006,PA,181201
2006,PA,783510
2006,PA,44989
2006,PA,387391
2006,PA,32000
2006,PA,291707
2006,PA,84000
2006,PA,143099
2006,PA,246051
2006,PA,317625
2006,PA,849427
2006,PA,16558555
2006,PA,706047
2006,PA,3977363
2006,PA,2829412
2006,PA,121329
2006,PA,992212
2006,PA,2049612
2006,PA,87831
2006,PA,423743
2006,PA,1339000
2006,PA,3958547
2006,PA,170018
2006,PA,809950
2006,PA,393182
2006,PA,2773675
2006,PA,118626
2006,PA,685131
2006,PA,1722821
2006,PA,563976
2006,PA,680352
2006,PA,2439465
2006,PA,104335
2006,PA,1251995
2006,PA,436473
2006,PA,2826855
2006,PA,120902
2006,PA,1112260
2006,PA,1482296
2006,PA,438387
2006,PA,1396698
2006,PA,509019
2006,PA,1552784
2006,PA,595230
2006,PA,4223358
2006,PA,180167
2006,PA,1286959
2006,PA,985789
2006,PA,3638534
2006,PA,157751
2006,PA,1012515
2006,PA,2152402
2006,PA,92036
2006,PA,587011
2006,PA,1009409
2006,PA,977184
2006,PA,1624407
2006,PA,306828
2006,PA,3455156
2006,PA,147760
2006,PA,1213950
2006,PA,1841553
2006,PA,626780
2006,PA,869610
2006,PA,1208289
2006,PA,5131206
2006,PA,219546
2006,PA,938127
2006,PA,1257492
2006,PA,254483
2006,PA,3786017
2006,PA,161909
2006,PA,1417422
2006,PA,1050637
2006,PA,751343
2006,PA,50081103
2006,PA,3195463
2006,PA,26035029
2006,PA,1548000
2006,PA,53718163
2006,PA,2297107
2006,PA,15375504
2006,PA,7083000
2006,PA,17163345
2006,PA,736241
2006,PA,3593831
2006,PA,623000
2006,PA,3184221
2006,PA,136600
2006,PA,999170
2006,PA,3512249
2006,PA,150432
2006,PA,652384
2006,PA,706246
2006,PA,735478
2006,PA,508302
2006,PA,1992549
2006,PA,84859
2006,PA,481597
2006,PA,4410332
2006,PA,189937
2006,PA,904059
2006,PA,4520681
2006,PA,192751
2006,PA,1389697
2006,PA,1995096
2006,PA,85570
2006,PA,382001
2006,PA,1299000
2006,PA,357236
2006,PA,2686444
2006,PA,114895
2006,PA,809246
2006,PA,1748994
2006,PA,516536
2007,PA,187474
2007,PA,107318
2007,PA,26199
2007,PA,44982
2007,PA,92209
2007,PA,113761
2007,PA,116539
2007,PA,181692
2007,PA,181201
2007,PA,134640
2007,PA,44989
2007,PA,186635
2007,PA,196791
2007,PA,59216
2007,PA,136639
2007,PA,271341
2007,PA,355630
2007,PA,95485
2007,PA,123420
2007,PA,206215
2007,PA,281100
2007,PA,181941
2007,PA,341712
2007,PA,492320
2007,PA,240000
2007,PA,457700
2007,PA,26300
2007,PA,631675
2007,PA,27384
2007,PA,502572
2007,PA,173158
2007,PA,341550
2007,PA,350870
2007,PA,198756
2007,PA,129405
2007,PA,616419
2007,PA,88542
2007,PA,103770
2007,PA,244332
2007,PA,1503900
2007,PA,298740
2007,PA,64890
2007,PA,326446
2007,PA,293040
2007,PA,212100
2007,PA,68355
2007,PA,159716
2007,PA,215683
2007,PA,128632
2007,PA,267983
2007,PA,727836
2007,PA,77148
2007,PA,310860
2007,PA,684170
2007,PA,431052
2007,PA,571407
2007,PA,392923
2007,PA,20934
2007,PA,227400
2007,PA,29989
2007,PA,79742
2007,PA,1027200
2007,PA,241248
2007,PA,183725
2007,PA,275467
2007,PA,754545
2007,PA,214150
2007,PA,20000
2007,PA,272874
2007,PA,59556
2007,PA,210763
2007,PA,122592
2007,PA,242717
2007,PA,314520
2007,PA,206932
2007,PA,307684
2007,PA,161860
2007,PA,39999
2007,PA,206932
2007,PA,255348
2007,PA,264713
2007,PA,122277
2007,PA,365400
2007,PA,91784
2007,PA,83436
2007,PA,156204
2007,PA,42593
2007,PA,229950
2007,PA,380809
2007,PA,67686
2007,PA,192351
2007,PA,201685
2007,PA,260604
2007,PA,528524
2007,PA,187440
2007,PA,606816
2007,PA,753348
2007,PA,161700
2007,PA,210000
2007,PA,26073
2007,PA,152677
2007,PA,17304
2007,PA,249416
2007,PA,44593
2007,PA,109430
2007,PA,129778
2007,PA,105000
2007,PA,104630
2007,PA,121083
2007,PA,149711
2007,PA,87174
2007,PA,354304
2007,PA,124412
2007,PA,254568
2007,PA,65953
2007,PA,64224
2007,PA,161013
2007,PA,160900
2007,PA,91260
2007,PA,333804
2007,PA,141750
2007,PA,223761
2007,PA,88200
2007,PA,114424
2007,PA,687600
2007,PA,81681
2007,PA,30720
2007,PA,120750
2007,PA,263340
2007,PA,288660
2007,PA,108582
2007,PA,113820
2007,PA,179870
2007,PA,83868
2007,PA,80214
2007,PA,133417
2007,PA,115943
2007,PA,260819
2007,PA,100000
2007,PA,52468
2007,PA,36228
2007,PA,347982
2007,PA,57015
2007,PA,112907
2007,PA,210278
2007,PA,64755
2007,PA,202085
2007,PA,97856
2007,PA,49152
2007,PA,328320
2007,PA,92020
2007,PA,285805
2007,PA,63210
2007,PA,70024
2007,PA,202629
2007,PA,119668
2007,PA,509646
2007,PA,318101
2007,PA,15925
2007,PA,153627
2007,PA,131683
2007,PA,30569
2007,PA,534817
2007,PA,140607
2007,PA,22924
2007,PA,242200
2007,PA,143027
2007,PA,122253
2007,PA,352412
2007,PA,197919
2007,PA,189382
2007,PA,202179
2007,PA,62982
2007,PA,1081414
2007,PA,273428
2007,PA,65695
2007,PA,647203
2007,PA,172238
2007,PA,181440
2007,PA,122976
2007,PA,226222
2007,PA,13393
2007,PA,157368
2007,PA,122063
2007,PA,31896
2007,PA,485522
2007,PA,499500
2007,PA,80802
2007,PA,219825
2007,PA,222892
2007,PA,346069
2007,PA,39274
2007,PA,347215
2007,PA,28551
2007,PA,620928
2007,PA,97776
2007,PA,268304
2007,PA,164509
2007,PA,615384
2007,PA,87178
2007,PA,250354
2007,PA,292898
2007,PA,225963
2007,PA,61765
2007,PA,702360
2007,PA,222356
2007,PA,810288
2007,PA,496713
2007,PA,34815
2007,PA,51408
2007,PA,53384
2007,PA,458000
2007,PA,78997
2007,PA,241084
2007,PA,369810
2007,PA,496362
2007,PA,753394
2007,PA,301698
2007,PA,275220
2007,PA,99272
2007,PA,147924
2007,PA,255735
2007,PA,280161
2007,PA,292417
2007,PA,329520
2007,PA,251857
2007,PA,80905
2007,PA,420000
2007,PA,130807
2007,PA,160407
2007,PA,124922
2007,PA,137520
2007,PA,201558
2007,PA,108797
2007,PA,772564
2007,PA,221268
2007,PA,272174
2007,PA,66272
2007,PA,1432200
2007,PA,84067
2007,PA,168236
2007,PA,71670
2007,PA,2701680
2007,PA,76605
2007,PA,186552
2007,PA,81958
2007,PA,36864
2007,PA,176188
2007,PA,69999
2007,PA,61440
2007,PA,96199
2007,PA,110408
2007,PA,61440
2007,PA,218284
2007,PA,253278
2007,PA,221184
2007,PA,241893
2007,PA,319646
2007,PA,221211
2007,PA,159570
2007,PA,483819
2007,PA,90403
2007,PA,278869
2007,PA,241252
2007,PA,131429
2007,PA,226284
2007,PA,354411
2007,PA,241672
2007,PA,497322
2007,PA,154317
2007,PA,181225
2007,PA,55597
2007,PA,79758
2007,PA,164430
2007,PA,175561
2007,PA,70571
2007,PA,389910
2007,PA,78415
2007,PA,132326
2007,PA,168227
2007,PA,32592
2007,PA,68599
2007,PA,197925
2007,PA,92400
2007,PA,107609
2007,PA,364946
2007,PA,451654
2007,PA,113232
2007,PA,137520
2007,PA,205800
2007,PA,146907
2007,PA,136133
2007,PA,112440
2007,PA,133923
2007,PA,468015
2007,PA,233219
2007,PA,136578
2007,PA,856764
2007,PA,16716641
2007,PA,714105
2007,PA,3946128
2007,PA,2823855
2007,PA,122027
2007,PA,989181
2007,PA,2052137
2007,PA,88399
2007,PA,420558
2007,PA,3982676
2007,PA,170730
2007,PA,803442
2007,PA,391356
2007,PA,2767852
2007,PA,119632
2007,PA,681210
2007,PA,1714737
2007,PA,563133
2007,PA,683787
2007,PA,2434346
2007,PA,105213
2007,PA,1247891
2007,PA,436201
2007,PA,2820922
2007,PA,121916
2007,PA,1111134
2007,PA,1472076
2007,PA,435712
2007,PA,1393767
2007,PA,505950
2007,PA,1549526
2007,PA,591634
2007,PA,4241438
2007,PA,182147
2007,PA,1279411
2007,PA,983477
2007,PA,3647122
2007,PA,156934
2007,PA,1003723
2007,PA,2144526
2007,PA,92838
2007,PA,583503
2007,PA,1010320
2007,PA,976681
2007,PA,1617828
2007,PA,301040
2007,PA,3447989
2007,PA,149013
2007,PA,1206866
2007,PA,1845221
2007,PA,623021
2007,PA,866382
2007,PA,1432485
2007,PA,1212227
2007,PA,5142712
2007,PA,221301
2007,PA,932970
2007,PA,1255700
2007,PA,252478
2007,PA,3778070
2007,PA,163289
2007,PA,1423029
2007,PA,1050630
2007,PA,1840253
2007,PA,760302
2007,PA,47170419
2007,PA,3230184
2007,PA,26445914
2007,PA,1527000
2007,PA,53642987
2007,PA,2316765
2007,PA,15278399
2007,PA,6650000
2007,PA,17158500
2007,PA,740197
2007,PA,3567532
2007,PA,619000
2007,PA,3174833
2007,PA,137325
2007,PA,992956
2007,PA,3511246
2007,PA,151472
2007,PA,648024
2007,PA,705353
2007,PA,731653
2007,PA,504527
2007,PA,1993788
2007,PA,85940
2007,PA,478729
2007,PA,4410611
2007,PA,190211
2007,PA,897200
2007,PA,4552134
2007,PA,194969
2007,PA,1212928
2007,PA,1990694
2007,PA,86052
2007,PA,380155
2007,PA,1295649
2007,PA,354626
2007,PA,2680805
2007,PA,115864
2007,PA,804055
2007,PA,1737738
2007,PA,513826
2008,PA,122712
2008,PA,59616
2008,PA,115943
2008,PA,67686
2008,PA,102229
2008,PA,521683
2008,PA,174351
2008,PA,181225
2008,PA,140034
2008,PA,441600
2008,PA,453968
2008,PA,114744
2008,PA,226224
2008,PA,351217
2008,PA,205800
2008,PA,260604
2008,PA,87780
2008,PA,268304
2008,PA,137485
2008,PA,202085
2008,PA,108069
2008,PA,148260
2008,PA,122124
2008,PA,96201
2008,PA,139515
2008,PA,449583
2008,PA,341692
2008,PA,150903
2008,PA,99806
2008,PA,26199
2008,PA,271341
2008,PA,44989
2008,PA,44982
2008,PA,210840
2008,PA,210883
2008,PA,341712
2008,PA,186634
2008,PA,493304
2008,PA,136639
2008,PA,318060
2008,PA,186490
2008,PA,126720
2008,PA,200944
2008,PA,593173
2008,PA,97230
2008,PA,117655
2008,PA,92209
2008,PA,188614
2008,PA,59216
2008,PA,186156
2008,PA,116539
2008,PA,173158
2008,PA,64890
2008,PA,241500
2008,PA,498840
2008,PA,725640
2008,PA,339826
2008,PA,114455
2008,PA,59556
2008,PA,437620
2008,PA,208999
2008,PA,242605
2008,PA,138399
2008,PA,935847
2008,PA,518333
2008,PA,70461
2008,PA,133423
2008,PA,111096
2008,PA,213919
2008,PA,2812560
2008,PA,1817640
2008,PA,68355
2008,PA,146286
2008,PA,195223
2008,PA,350910
2008,PA,27384
2008,PA,221940
2008,PA,699087
2008,PA,43158
2008,PA,67476
2008,PA,175879
2008,PA,230199
2008,PA,39999
2008,PA,624875
2008,PA,528341
2008,PA,626481
2008,PA,116444
2008,PA,839501
2008,PA,335280
2008,PA,94776
2008,PA,132120
2008,PA,350870
2008,PA,115973
2008,PA,428147
2008,PA,162076
2008,PA,639927
2008,PA,568800
2008,PA,341444
2008,PA,33444
2008,PA,359100
2008,PA,67732
2008,PA,91784
2008,PA,154440
2008,PA,86567
2008,PA,93581
2008,PA,197665
2008,PA,60195
2008,PA,129455
2008,PA,103612
2008,PA,42593
2008,PA,244296
2008,PA,84960
2008,PA,51498
2008,PA,83121
2008,PA,60257
2008,PA,67165
2008,PA,374103
2008,PA,203236
2008,PA,120600
2008,PA,260819
2008,PA,151560
2008,PA,179869
2008,PA,112907
2008,PA,318101
2008,PA,52992
2008,PA,88200
2008,PA,105000
2008,PA,120750
2008,PA,67998
2008,PA,201034
2008,PA,99360
2008,PA,169223
2008,PA,86530
2008,PA,63210
2008,PA,15925
2008,PA,164486
2008,PA,17304
2008,PA,65952
2008,PA,370140
2008,PA,116999
2008,PA,849180
2008,PA,291572
2008,PA,100000
2008,PA,116793
2008,PA,60245
2008,PA,44593
2008,PA,286036
2008,PA,57015
2008,PA,89302
2008,PA,79491
2008,PA,321347
2008,PA,71248
2008,PA,420432
2008,PA,80214
2008,PA,51270
2008,PA,10920
2008,PA,451997
2008,PA,338100
2008,PA,234949
2008,PA,408311
2008,PA,112874
2008,PA,325424
2008,PA,127005
2008,PA,60375
2008,PA,39274
2008,PA,105740
2008,PA,165950
2008,PA,296100
2008,PA,141750
2008,PA,104630
2008,PA,31896
2008,PA,213453
2008,PA,300835
2008,PA,104473
2008,PA,121083
2008,PA,122063
2008,PA,225654
2008,PA,493980
2008,PA,133417
2008,PA,88988
2008,PA,134315
2008,PA,108582
2008,PA,40950
2008,PA,165376
2008,PA,62982
2008,PA,28551
2008,PA,13393
2008,PA,80905
2008,PA,467270
2008,PA,72904
2008,PA,83975
2008,PA,83239
2008,PA,202210
2008,PA,108797
2008,PA,82842
2008,PA,258209
2008,PA,160407
2008,PA,141147
2008,PA,143250
2008,PA,29410
2008,PA,65415
2008,PA,141120
2008,PA,66272
2008,PA,102192
2008,PA,236815
2008,PA,36228
2008,PA,234372
2008,PA,65695
2008,PA,192398
2008,PA,159570
2008,PA,93816
2008,PA,257887
2008,PA,87178
2008,PA,326308
2008,PA,145812
2008,PA,241083
2008,PA,87960
2008,PA,121579
2008,PA,149711
2008,PA,35882
2008,PA,210000
2008,PA,69999
2008,PA,169680
2008,PA,90403
2008,PA,33120
2008,PA,166378
2008,PA,202080
2008,PA,90216
2008,PA,178750
2008,PA,168716
2008,PA,528524
2008,PA,130807
2008,PA,259729
2008,PA,186552
2008,PA,98189
2008,PA,224191
2008,PA,291823
2008,PA,136791
2008,PA,353396
2008,PA,121185
2008,PA,122253
2008,PA,163200
2008,PA,30570
2008,PA,241837
2008,PA,212306
2008,PA,246205
2008,PA,79488
2008,PA,210258
2008,PA,359951
2008,PA,105151
2008,PA,127661
2008,PA,232549
2008,PA,670784
2008,PA,296760
2008,PA,181228
2008,PA,12947
2008,PA,233176
2008,PA,161700
2008,PA,171216
2008,PA,487622
2008,PA,274452
2008,PA,644582
2008,PA,624728
2008,PA,147924
2008,PA,99272
2008,PA,66240
2008,PA,812412
2008,PA,654504
2008,PA,202080
2008,PA,347215
2008,PA,34815
2008,PA,53384
2008,PA,78996
2008,PA,14584
2008,PA,103671
2008,PA,355488
2008,PA,75455
2008,PA,26496
2008,PA,13248
2008,PA,584199
2008,PA,124922
2008,PA,369810
2008,PA,129778
2008,PA,131428
2008,PA,757440
2008,PA,184212
2008,PA,121248
2008,PA,82564
2008,PA,250354
2008,PA,37880
2008,PA,228199
2008,PA,175561
2008,PA,288230
2008,PA,391422
2008,PA,225959
2008,PA,164430
2008,PA,2879640
2008,PA,133745
2008,PA,144900
2008,PA,70571
2008,PA,516268
2008,PA,99960
2008,PA,305222
2008,PA,170019
2008,PA,255018
2008,PA,79135
2008,PA,486335
2008,PA,37262
2008,PA,39744
2008,PA,102504
2008,PA,66240
2008,PA,28000
2008,PA,238464
2008,PA,42827
2008,PA,773964
2008,PA,30655
2008,PA,1081414
2008,PA,58997
2008,PA,278869
2008,PA,338270
2008,PA,201685
2008,PA,203440
2008,PA,873468
2008,PA,65333
2008,PA,496362
2008,PA,31040
2008,PA,700324
2008,PA,107425
2008,PA,223761
2008,PA,98569
2008,PA,225435
2008,PA,160901
2008,PA,835123
2008,PA,16166176
2008,PA,718856
2008,PA,3821973
2008,PA,2718533
2008,PA,121670
2008,PA,958558
2008,PA,1973724
2008,PA,88419
2008,PA,406984
2008,PA,3844592
2008,PA,171247
2008,PA,778268
2008,PA,376095
2008,PA,2671846
2008,PA,119257
2008,PA,659139
2008,PA,1655321
2008,PA,544681
2008,PA,661294
2008,PA,2349791
2008,PA,104887
2008,PA,1202115
2008,PA,418941
2008,PA,2722920
2008,PA,121543
2008,PA,1072943
2008,PA,1412574
2008,PA,422221
2008,PA,1345344
2008,PA,488826
2008,PA,1495700
2008,PA,571634
2008,PA,4094687
2008,PA,182530
2008,PA,1238325
2008,PA,947223
2008,PA,3511461
2008,PA,157142
2008,PA,971094
2008,PA,2059826
2008,PA,92400
2008,PA,564129
2008,PA,974790
2008,PA,939409
2008,PA,1551807
2008,PA,294772
2008,PA,3328250
2008,PA,148561
2008,PA,1166168
2008,PA,1776992
2008,PA,602991
2008,PA,830442
2008,PA,1383561
2008,PA,1174148
2008,PA,4952923
2008,PA,221314
2008,PA,903963
2008,PA,1206208
2008,PA,241989
2008,PA,3646960
2008,PA,162783
2008,PA,1377312
2008,PA,1015095
2008,PA,1777424
2008,PA,737540
2008,PA,45834505
2008,PA,3242529
2008,PA,26018873
2008,PA,1670000
2008,PA,51734740
2008,PA,2311281
2008,PA,14800674
2008,PA,7052000
2008,PA,16490923
2008,PA,739298
2008,PA,3456165
2008,PA,649000
2008,PA,3050743
2008,PA,136792
2008,PA,962215
2008,PA,3375429
2008,PA,151287
2008,PA,628183
2008,PA,679550
2008,PA,704211
2008,PA,487578
2008,PA,1920981
2008,PA,85905
2008,PA,463412
2008,PA,4242783
2008,PA,189717
2008,PA,868942
2008,PA,4411573
2008,PA,195914
2008,PA,1171960
2008,PA,1912063
2008,PA,85772
2008,PA,368175
2008,PA,1249314
2008,PA,343254
2008,PA,2587770
2008,PA,115506
2008,PA,777141
2008,PA,1670056
2008,PA,496702
2009,PA,99960
2009,PA,170019
2009,PA,79135
2009,PA,54602
2009,PA,37262
2009,PA,102504
2009,PA,28000
2009,PA,84000
2009,PA,42827
2009,PA,30654
2009,PA,58997
2009,PA,338270
2009,PA,241083
2009,PA,203440
2009,PA,149711
2009,PA,264566
2009,PA,210000
2009,PA,65333
2009,PA,109800
2009,PA,31040
2009,PA,185496
2009,PA,82869
2009,PA,36120
2009,PA,106824
2009,PA,593155
2009,PA,98568
2009,PA,178750
2009,PA,42000
2009,PA,528524
2009,PA,102229
2009,PA,259729
2009,PA,174351
2009,PA,98188
2009,PA,140034
2009,PA,285805
2009,PA,450588
2009,PA,509646
2009,PA,226223
2009,PA,353396
2009,PA,205800
2009,PA,122253
2009,PA,87780
2009,PA,30569
2009,PA,137485
2009,PA,212306
2009,PA,108069
2009,PA,86688
2009,PA,357317
2009,PA,359951
2009,PA,162324
2009,PA,341712
2009,PA,647203
2009,PA,133452
2009,PA,415877
2009,PA,322680
2009,PA,152148
2009,PA,177297
2009,PA,181227
2009,PA,216276
2009,PA,328920
2009,PA,145711
2009,PA,96201
2009,PA,492319
2009,PA,233175
2009,PA,136133
2009,PA,328284
2009,PA,161700
2009,PA,438961
2009,PA,130788
2009,PA,186888
2009,PA,340865
2009,PA,271341
2009,PA,129756
2009,PA,487622
2009,PA,99806
2009,PA,44989
2009,PA,301116
2009,PA,26199
2009,PA,44982
2009,PA,644582
2009,PA,150903
2009,PA,131880
2009,PA,624728
2009,PA,207199
2009,PA,147924
2009,PA,186634
2009,PA,99272
2009,PA,136639
2009,PA,72240
2009,PA,186490
2009,PA,888432
2009,PA,196791
2009,PA,719616
2009,PA,95485
2009,PA,219600
2009,PA,117655
2009,PA,262800
2009,PA,92209
2009,PA,347215
2009,PA,188614
2009,PA,34815
2009,PA,59216
2009,PA,53384
2009,PA,181941
2009,PA,78995
2009,PA,116539
2009,PA,103670
2009,PA,14584
2009,PA,387792
2009,PA,75455
2009,PA,28896
2009,PA,14448
2009,PA,124922
2009,PA,369810
2009,PA,129778
2009,PA,131428
2009,PA,826140
2009,PA,131760
2009,PA,250354
2009,PA,228199
2009,PA,384300
2009,PA,288230
2009,PA,225959
2009,PA,880696
2009,PA,144900
2009,PA,497322
2009,PA,249417
2009,PA,486335
2009,PA,137733
2009,PA,43344
2009,PA,203000
2009,PA,72240
2009,PA,125401
2009,PA,260064
2009,PA,39871
2009,PA,1081414
2009,PA,141825
2009,PA,1374144
2009,PA,59556
2009,PA,278869
2009,PA,138399
2009,PA,201685
2009,PA,113700
2009,PA,971364
2009,PA,55125
2009,PA,212184
2009,PA,107075
2009,PA,496362
2009,PA,135954
2009,PA,438120
2009,PA,136437
2009,PA,223761
2009,PA,213919
2009,PA,225435
2009,PA,133423
2009,PA,160900
2009,PA,133788
2009,PA,422175
2009,PA,65016
2009,PA,115943
2009,PA,598262
2009,PA,67686
2009,PA,43157
2009,PA,181225
2009,PA,175879
2009,PA,173157
2009,PA,114744
2009,PA,39999
2009,PA,64890
2009,PA,127661
2009,PA,116443
2009,PA,215526
2009,PA,457224
2009,PA,42880
2009,PA,146519
2009,PA,351217
2009,PA,448440
2009,PA,255689
2009,PA,260604
2009,PA,132984
2009,PA,915000
2009,PA,305222
2009,PA,115972
2009,PA,310859
2009,PA,268304
2009,PA,161860
2009,PA,105875
2009,PA,202085
2009,PA,99377
2009,PA,801713
2009,PA,68404
2009,PA,773964
2009,PA,514260
2009,PA,326447
2009,PA,128631
2009,PA,114120
2009,PA,39453
2009,PA,68355
2009,PA,356972
2009,PA,224833
2009,PA,129404
2009,PA,195223
2009,PA,239400
2009,PA,245700
2009,PA,27384
2009,PA,631674
2009,PA,298738
2009,PA,1690500
2009,PA,202428
2009,PA,270007
2009,PA,67732
2009,PA,569051
2009,PA,75297
2009,PA,460372
2009,PA,91783
2009,PA,175991
2009,PA,159432
2009,PA,606630
2009,PA,69232
2009,PA,616419
2009,PA,122144
2009,PA,193695
2009,PA,86567
2009,PA,106050
2009,PA,93581
2009,PA,107841
2009,PA,60195
2009,PA,184019
2009,PA,103612
2009,PA,343105
2009,PA,42593
2009,PA,133991
2009,PA,64416
2009,PA,251286
2009,PA,339732
2009,PA,350870
2009,PA,306660
2009,PA,244331
2009,PA,51498
2009,PA,571407
2009,PA,54268
2009,PA,392923
2009,PA,60257
2009,PA,91862
2009,PA,83121
2009,PA,67165
2009,PA,88928
2009,PA,179869
2009,PA,112907
2009,PA,171124
2009,PA,138601
2009,PA,80255
2009,PA,57792
2009,PA,203236
2009,PA,105000
2009,PA,187682
2009,PA,150000
2009,PA,260818
2009,PA,310740
2009,PA,318101
2009,PA,65953
2009,PA,88200
2009,PA,108360
2009,PA,120749
2009,PA,83868
2009,PA,221543
2009,PA,15927
2009,PA,169223
2009,PA,17304
2009,PA,181642
2009,PA,116999
2009,PA,286812
2009,PA,100000
2009,PA,63210
2009,PA,44593
2009,PA,164485
2009,PA,89302
2009,PA,291572
2009,PA,70024
2009,PA,60245
2009,PA,57015
2009,PA,161268
2009,PA,369022
2009,PA,142196
2009,PA,110224
2009,PA,68160
2009,PA,234949
2009,PA,233586
2009,PA,94588
2009,PA,320856
2009,PA,102416
2009,PA,454488
2009,PA,21840
2009,PA,113111
2009,PA,142800
2009,PA,344333
2009,PA,361904
2009,PA,80905
2009,PA,60375
2009,PA,72904
2009,PA,26234
2009,PA,83239
2009,PA,63296
2009,PA,78131
2009,PA,108796
2009,PA,135605
2009,PA,322478
2009,PA,160407
2009,PA,251388
2009,PA,86135
2009,PA,29410
2009,PA,513285
2009,PA,546856
2009,PA,66272
2009,PA,225748
2009,PA,327450
2009,PA,209260
2009,PA,126728
2009,PA,105138
2009,PA,39274
2009,PA,354468
2009,PA,165950
2009,PA,261796
2009,PA,141750
2009,PA,140919
2009,PA,31896
2009,PA,360444
2009,PA,300835
2009,PA,354304
2009,PA,121082
2009,PA,290090
2009,PA,225654
2009,PA,227012
2009,PA,133417
2009,PA,191019
2009,PA,134315
2009,PA,122062
2009,PA,108581
2009,PA,88987
2009,PA,40950
2009,PA,165376
2009,PA,62982
2009,PA,13393
2009,PA,466388
2009,PA,159570
2009,PA,83975
2009,PA,212752
2009,PA,202210
2009,PA,257887
2009,PA,82842
2009,PA,212500
2009,PA,259346
2009,PA,326308
2009,PA,141147
2009,PA,87959
2009,PA,65415
2009,PA,35882
2009,PA,73200
2009,PA,69999
2009,PA,104976
2009,PA,136087
2009,PA,610620
2009,PA,90403
2009,PA,36228
2009,PA,166378
2009,PA,65695
2009,PA,94944
2009,PA,28551
2009,PA,168716
2009,PA,93816
2009,PA,130807
2009,PA,87178
2009,PA,196296
2009,PA,145812
2009,PA,215964
2009,PA,61765
2009,PA,131770
2009,PA,121579
2009,PA,120626
2009,PA,120502
2009,PA,125924
2009,PA,168540
2009,PA,236273
2009,PA,241672
2009,PA,210258
2009,PA,33328
2009,PA,52810
2009,PA,110408
2009,PA,143000
2009,PA,227208
2009,PA,183193
2009,PA,82564
2009,PA,37879
2009,PA,286660
2009,PA,175561
2009,PA,391422
2009,PA,183000
2009,PA,164430
2009,PA,133745
2009,PA,70570
2009,PA,856494
2009,PA,16442130
2009,PA,719773
2009,PA,4241742
2009,PA,5524950
2009,PA,2765748
2009,PA,121038
2009,PA,1067438
2009,PA,2113456
2009,PA,2004418
2009,PA,87877
2009,PA,452600
2009,PA,3891310
2009,PA,171174
2009,PA,851281
2009,PA,378621
2009,PA,2704039
2009,PA,118960
2009,PA,733873
2009,PA,1685377
2009,PA,606560
2009,PA,679668
2009,PA,2378104
2009,PA,104621
2009,PA,1341766
2009,PA,819748
2009,PA,425299
2009,PA,2755728
2009,PA,121234
2009,PA,1200043
2009,PA,1429192
2009,PA,472044
2009,PA,1361555
2009,PA,544300
2009,PA,1513721
2009,PA,636428
2009,PA,4202696
2009,PA,182309
2009,PA,1387347
2009,PA,961944
2009,PA,3535052
2009,PA,156342
2009,PA,1079902
2009,PA,2082165
2009,PA,91710
2009,PA,628317
2009,PA,996731
2009,PA,953378
2009,PA,1572076
2009,PA,328201
2009,PA,3369353
2009,PA,148185
2009,PA,1962094
2009,PA,1804726
2009,PA,842657
2009,PA,1400232
2009,PA,1198350
2009,PA,5038175
2009,PA,220521
2009,PA,1005032
2009,PA,1220159
2009,PA,242161
2009,PA,3691903
2009,PA,162375
2009,PA,1541436
2009,PA,1017814
2009,PA,1798840
2009,PA,751536
2009,PA,46555566
2009,PA,3245519
2009,PA,28728917
2009,PA,1755180
2009,PA,59631318
2009,PA,52379922
2009,PA,2303406
2009,PA,16545392
2009,PA,8716376
2009,PA,16832873
